intertidal_sitename,cbsLat,cbsLong,georegion,bioregion,State_Province,Island,MPA_name,MPA_designation,NMS_name,ASBS_name,survey_rep,year,species_lump,number_of_hits,number_of_transect_locations,percent_cover
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Potamilla occelata,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Primavelans insculpta,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Prionitis angusta,1,1109,0.090171326
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Prionitis cornea,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Prionitis filiformis,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Prionitis lanceolata,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Prionitis linearis,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Prionitis sternbergii,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pseudochama exogyra,1,1109,0.090171326
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pseudolithoderma nigra,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pseudomelatoma torosa,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pterocladia media,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pterocladiella caloglossoides,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pterocladiella capillacea,38,1109,3.42651037
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pterosiphonia baileyi,1,1109,0.090171326
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pterosiphonia bipinnata,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pterosiphonia dendroidea/pennata,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pterosiphonia gracilis,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pterygophora californica,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pugettia gracilis/richii,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pugettia producta,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pycnoclavella stanleyi,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pycnogonida,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pycnopodia helianthoides,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Pyropia spp,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Ralfsia fungiformis,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Red Crust,10,1109,0.901713255
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Rhizoclonium spp,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Rhodochorton purpureum,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Rhodymenia californica,6,1109,0.541027953
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Rhodymenia pacifica,8,1109,0.721370604
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Ritterella rubra,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Ritterella spp,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Rock,222,1109,20.01803427
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Roperia poulsoni,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Saccharina latissima,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Sand,12,1109,1.082055906
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Sarcodiotheca gaudichaudii,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Sargassum agardhianum,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Sargassum horneri,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Sargassum muticum,11,1109,0.991884581
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Sargassum palmeri,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Schizoplax brandtii,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Schizoporella unicornis,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Scinaia confusa,1,1109,0.090171326
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Semibalanus cariosus,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Serpula columbiana,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Serpula vermicularis,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Serpulorbis squamigerus,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Sertularella/Sertularia spp,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Silvetia compressa,76,1109,6.853020739
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Siphonaria brannii,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Soranthera ulvoidea,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Sorella delicatula,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Sphacelaria californica,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Sphacelaria norrisii,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Sphacelaria plumigera,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Spirobranchus spinosus,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Spirorbis spp,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Spyridia filamentosa,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Stenogramme interrupta,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Stephanocystis dioica,149,1109,13.4355275
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Stephanocystis osmundacea,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Stephanocystis setchellii,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Strongylocentrotus droebachiensis,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Strongylocentrotus franciscanus,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Strongylocentrotus purpuratus,1,1109,0.090171326
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Styela montereyensis,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Styela yakutatensis,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Suberites ficus,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Symplectoscyphus turgidus,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Taonia lennebackerae,1,1109,0.090171326
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Tar,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Tegula aureotincta,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Tegula brunnea,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Tegula eiseni,2,1109,0.180342651
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Tegula funebralis,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Tegula gallina/funebralis,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Tegula pulligo,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Tetraclita rubescens,1,1109,0.090171326
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Thais biserialis,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Thalamoporella spp,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Tiffaniella snyderiae,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Tonicella spp,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Trimusculus reticulatus,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Ulothrix spp,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Ulvophyceae,124,1109,11.18124436
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Urospora spp,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Urticina coriacea,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Verrucaria maura,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Watersipora spp,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,2,2004,Zonaria farlowii,0,1109,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Abietinaria spp,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Acanthinucella spp,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Acarnus erithacus,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Acmaea mitra,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Acrosiphonia/Cladophora spp,1,1049,0.095328885
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Acrosorium ciliolatum,38,1049,3.622497617
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Agalophenia spp,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Ahnfeltia fastigiata,1,1049,0.095328885
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Ahnfeltiopsis leptophylla,6,1049,0.571973308
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Ahnfeltiopsis linearis,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Alaria marginata,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Alcyonidiidae,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Alia spp,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Amphiroa beauvoisii,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Amphissa columbiana,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Amphissa versicolor,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Analipus japonicus,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Anisocladella pacifica,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Anthithamnion spp,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Anthopleura artemisia,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Anthopleura elegantissima,5,1049,0.476644423
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Anthopleura sola,1,1049,0.095328885
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Anthopleura xanthogrammica,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Antithamnionella spp,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Aplidium spp,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Aplysia californica,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Aplysina fistularis,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Archidistoma diaphanes,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Archidistoma ritteri,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Asparagopsis taxiformis,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Balanus crenatus,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Balanus glandula,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Balanus glandula/Semibalanus balanoides,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Balanus nubilus,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Bangia spp,1,1049,0.095328885
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Bittium eschrichtii,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Blue Green Algae,5,1049,0.476644423
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Boring clam,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Bossiella spp,1,1049,0.095328885
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Bryopsis spp,0,1049,0
Cabrillo I,32.66943401,-117.2454143,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,6,2020,Bugula neritina,0,1049,0
